event_id_cnty,event_date
UKR152926,2024-03-18
UKR152927,2024-03-18
UKR152928,2024-03-18
UKR152929,2024-03-18
UKR152930,2024-03-18
UKR152931,2024-03-18
UKR152932,2024-03-18
UKR152933,2024-03-18
UKR152934,2024-03-18
UKR152935,2024-03-18
UKR152936,2024-03-18
UKR152937,2024-03-18
UKR152938,2024-03-18
UKR152939,2024-03-18
UKR152940,2024-03-18
UKR152941,2024-03-18
UKR152942,2024-03-18
UKR152943,2024-03-18
UKR152944,2024-03-18
UKR152945,2024-03-18
UKR152946,2024-03-18
UKR152947,2024-03-18
UKR152948,2024-03-18
UKR152950,2024-03-18
UKR152951,2024-03-18
UKR152952,2024-03-18
UKR152953,2024-03-18
UKR152954,2024-03-18
UKR152955,2024-03-18
UKR152956,2024-03-18
UKR152957,2024-03-18
UKR152958,2024-03-18
UKR152959,2024-03-18
UKR152960,2024-03-18
UKR152961,2024-03-18
UKR152962,2024-03-18
UKR152963,2024-03-18
UKR152964,2024-03-18
UKR152965,2024-03-18
UKR152967,2024-03-18
UKR152968,2024-03-18
UKR152969,2024-03-18
UKR152970,2024-03-18
UKR152983,2024-03-18
UKR152984,2024-03-18
UKR152988,2024-03-18
UKR152989,2024-03-18
UKR152990,2024-03-18
UKR152991,2024-03-18
UKR152992,2024-03-18
UKR152993,2024-03-18
UKR152994,2024-03-18
UKR152995,2024-03-18
UKR152996,2024-03-18
UKR152997,2024-03-18
UKR152998,2024-03-18
UKR153026,2024-03-18
UKR153027,2024-03-18
UKR153028,2024-03-18
UKR153029,2024-03-18
UKR153030,2024-03-18
UKR153031,2024-03-18
UKR153032,2024-03-18
UKR153033,2024-03-18
UKR153034,2024-03-18
UKR153052,2024-03-18
UKR153053,2024-03-18
UKR153054,2024-03-18
UKR153055,2024-03-18
UKR153056,2024-03-18
UKR153057,2024-03-18
UKR153058,2024-03-18
UKR153059,2024-03-18
UKR153060,2024-03-18
UKR153061,2024-03-18
UKR153062,2024-03-18
UKR153063,2024-03-18
UKR153064,2024-03-18
UKR153065,2024-03-18
UKR153080,2024-03-18
UKR153081,2024-03-18
UKR153082,2024-03-18
UKR153085,2024-03-18
UKR153086,2024-03-18
UKR153087,2024-03-18
UKR153088,2024-03-18
UKR153151,2024-03-18
UKR153152,2024-03-18
UKR153566,2024-03-18
UKR153576,2024-03-18
UKR153582,2024-03-18
UKR153585,2024-03-18
UKR153784,2024-03-18
USA66703,2024-03-18
USA66708,2024-03-18
USA66709,2024-03-18
USA66715,2024-03-18
USA66727,2024-03-18
USA66733,2024-03-18
USA66735,2024-03-18
USA66736,2024-03-18
USA66767,2024-03-18
USA66769,2024-03-18
USA66772,2024-03-18
USA66787,2024-03-18
USA66808,2024-03-18
USA66823,2024-03-18
USA66831,2024-03-18
USA66837,2024-03-18
USA66838,2024-03-18
USA66861,2024-03-18
USA66863,2024-03-18
USA66866,2024-03-18
USA66869,2024-03-18
USA66882,2024-03-18
USA66885,2024-03-18
USA66886,2024-03-18
USA66887,2024-03-18
USA66888,2024-03-18
USA66912,2024-03-18
NIG35604,2024-03-17
NIG35609,2024-03-17
CUB1111,2024-03-17
PSE49089,2024-03-17
YEM86314,2024-03-17
ALG12848,2024-03-17
ARG14870,2024-03-17
BEN1401,2024-03-17
BFO11682,2024-03-17
BFO11683,2024-03-17
BFO11684,2024-03-17
BHR12604,2024-03-17
BOL5526,2024-03-17
BRA80916,2024-03-17
BRA80920,2024-03-17
BRA80921,2024-03-17
BRA80959,2024-03-17
BRA80961,2024-03-17
BRA80963,2024-03-17
BRA80969,2024-03-17
BRA80972,2024-03-17
BRA80978,2024-03-17
BRA80983,2024-03-17
BRA80986,2024-03-17
BRA81011,2024-03-17
BRA81025,2024-03-17
BRA81031,2024-03-17
BRA81059,2024-03-17
BRA81064,2024-03-17
BUR11633,2024-03-17
BUR11634,2024-03-17
CHA1894,2024-03-17
CHI11536,2024-03-17
CHI11547,2024-03-17
CHI11548,2024-03-17
CHI11552,2024-03-17
CHI11556,2024-03-17
COL26027,2024-03-17
COL26028,2024-03-17
COL26030,2024-03-17
COL26041,2024-03-17
COL26043,2024-03-17
COL26077,2024-03-17
COL26092,2024-03-17
CUB1102,2024-03-17
CUB1103,2024-03-17
CUB1104,2024-03-17
CUB1108,2024-03-17
CUB1109,2024-03-17
CUB1110,2024-03-17
CUB1114,2024-03-17
DRC32156,2024-03-17
DRC32160,2024-03-17
ECU3625,2024-03-17
ECU3627,2024-03-17
ETH11970,2024-03-17
ETH11971,2024-03-17
ETH11972,2024-03-17
GHA2144,2024-03-17
GUI2803,2024-03-17
HND9454,2024-03-17
HND9467,2024-03-17
HTI6550,2024-03-17
IRN26878,2024-03-17
IRN26879,2024-03-17
IRN26880,2024-03-17
IRN26881,2024-03-17
IRN26882,2024-03-17
IRN26883,2024-03-17
IRN26884,2024-03-17
IRN26885,2024-03-17
IRN26904,2024-03-17
IRN26905,2024-03-17
IRQ52709,2024-03-17
IRQ52712,2024-03-17
IRQ52713,2024-03-17
IRQ52716,2024-03-17
IRQ52719,2024-03-17
IRQ52722,2024-03-17
IRQ52725,2024-03-17
IRQ52736,2024-03-17
IRQ52874,2024-03-17
IRQ52880,2024-03-17
IRQ52890,2024-03-17
IRQ52892,2024-03-17
IRQ52895,2024-03-17
ISR39495,2024-03-17
ISR39496,2024-03-17
ISR39497,2024-03-17
ISR39510,2024-03-17
ISR39512,2024-03-17
ISR39518,2024-03-17
ISR39526,2024-03-17
ISR39527,2024-03-17
ISR39528,2024-03-17
ISR39529,2024-03-17
ISR39537,2024-03-17
KEN13953,2024-03-17
LBN19490,2024-03-17
LBN19491,2024-03-17
LBN19492,2024-03-17
LBN19493,2024-03-17
LBN19494,2024-03-17
LBN19495,2024-03-17
LBN19496,2024-03-17
LBN19497,2024-03-17
LBN19498,2024-03-17
LBN19499,2024-03-17
LBN19500,2024-03-17
LBN19501,2024-03-17
LBN19502,2024-03-17
LBN19503,2024-03-17
LBN19504,2024-03-17
LBN19505,2024-03-17
LBN19506,2024-03-17
LBN19507,2024-03-17
LBN19508,2024-03-17
LBN19509,2024-03-17
LBN19510,2024-03-17
LBN19511,2024-03-17
LBN19512,2024-03-17
LBN19513,2024-03-17
LBN19514,2024-03-17
LBY11456,2024-03-17
MEX85310,2024-03-17
MEX85325,2024-03-17
MEX85326,2024-03-17
MEX85328,2024-03-17
MEX85329,2024-03-17
MEX85332,2024-03-17
MEX85333,2024-03-17
MEX85335,2024-03-17
MEX85336,2024-03-17
MEX85338,2024-03-17
MEX85340,2024-03-17
MEX85346,2024-03-17
MEX85350,2024-03-17
MEX85432,2024-03-17
MEX85435,2024-03-17
MEX85455,2024-03-17
MEX85456,2024-03-17
MEX85494,2024-03-17
MLI32134,2024-03-17
MLI32171,2024-03-17
MOR10112,2024-03-17
MOR10113,2024-03-17
MOR10114,2024-03-17
NIG35586,2024-03-17
NIG35590,2024-03-17
NIG35594,2024-03-17
NIG35597,2024-03-17
NIG35603,2024-03-17
NIG35605,2024-03-17
NIG35608,2024-03-17
NIG35610,2024-03-17
NIG35611,2024-03-17
NIG35618,2024-03-17
NIG35619,2024-03-17
NIG35621,2024-03-17
NIG35624,2024-03-17
NIG35631,2024-03-17
NIG35635,2024-03-17
NIR30709,2024-03-17
PAN3271,2024-03-17
PER9458,2024-03-17
PER9463,2024-03-17
PSE48903,2024-03-17
PSE48908,2024-03-17
PSE49044,2024-03-17
PSE49046,2024-03-17
PSE49047,2024-03-17
PSE49049,2024-03-17
PSE49050,2024-03-17
PSE49053,2024-03-17
PSE49059,2024-03-17
PSE49064,2024-03-17
PSE49069,2024-03-17
PSE49070,2024-03-17
PSE49074,2024-03-17
PSE49078,2024-03-17
PSE49079,2024-03-17
PSE49080,2024-03-17
PSE49091,2024-03-17
PSE49092,2024-03-17
PSE49095,2024-03-17
PSE49097,2024-03-17
PSE49104,2024-03-17
PSE49107,2024-03-17
PSE49108,2024-03-17
PSE49110,2024-03-17
PSE49113,2024-03-17
PSE49118,2024-03-17
PSE49121,2024-03-17
PSE49125,2024-03-17
PSE49136,2024-03-17
PSE49144,2024-03-17
PSE49155,2024-03-17
PSE49158,2024-03-17
PSE49160,2024-03-17
PSE49163,2024-03-17
PSE49168,2024-03-17
PSE49175,2024-03-17
PSE49178,2024-03-17
PSE49184,2024-03-17
PSE49191,2024-03-17
PSE49193,2024-03-17
PSE49197,2024-03-17
PSE49200,2024-03-17
PSE49202,2024-03-17
PSE49205,2024-03-17
PSE49214,2024-03-17
PSE49220,2024-03-17
PSE49222,2024-03-17
PSE49225,2024-03-17
PSE49226,2024-03-17
PSE49227,2024-03-17
PSE49254,2024-03-17
SAF20881,2024-03-17
SEN1990,2024-03-17
SEN1994,2024-03-17
SOM43936,2024-03-17
SOM43937,2024-03-17
SOM43939,2024-03-17
SOM43940,2024-03-17
SOM43941,2024-03-17
SOM43942,2024-03-17
SOM43943,2024-03-17
SUD26838,2024-03-17
SUD26839,2024-03-17
SUD26840,2024-03-17
SUD26841,2024-03-17
SUD26842,2024-03-17
SUD26843,2024-03-17
SUD26844,2024-03-17
SUD26845,2024-03-17
SYR125675,2024-03-17
SYR125681,2024-03-17
SYR125687,2024-03-17
SYR125709,2024-03-17
SYR125713,2024-03-17
SYR125715,2024-03-17
SYR125716,2024-03-17
SYR125717,2024-03-17
SYR125720,2024-03-17
SYR125725,2024-03-17
SYR125730,2024-03-17
SYR125737,2024-03-17
SYR125740,2024-03-17
SYR125741,2024-03-17
SYR125742,2024-03-17
SYR125743,2024-03-17
SYR125767,2024-03-17
SYR125773,2024-03-17
SYR125774,2024-03-17
SYR125781,2024-03-17
SYR125791,2024-03-17
SYR125802,2024-03-17
SYR125806,2024-03-17
SYR125822,2024-03-17
SYR125838,2024-03-17
SYR125843,2024-03-17
SYR125844,2024-03-17
SYR125847,2024-03-17
SYR125848,2024-03-17
SYR125850,2024-03-17
SYR125856,2024-03-17
SYR125864,2024-03-17
SYR125867,2024-03-17
SYR125871,2024-03-17
SYR125879,2024-03-17
SYR125882,2024-03-17
SYR125884,2024-03-17
SYR125885,2024-03-17
SYR125889,2024-03-17
SYR125890,2024-03-17
SYR125894,2024-03-17
SYR125908,2024-03-17
SYR125910,2024-03-17
SYR125911,2024-03-17
SYR125923,2024-03-17
SYR125926,2024-03-17
SYR125928,2024-03-17
SYR125938,2024-03-17
SYR125940,2024-03-17
SYR125945,2024-03-17
SYR125946,2024-03-17
SYR125950,2024-03-17
SYR125956,2024-03-17
TTQ2721,2024-03-17
TUR34513,2024-03-17
TUR34529,2024-03-17
TUR34530,2024-03-17
TUR34531,2024-03-17
TUR34532,2024-03-17
TUR34533,2024-03-17
TUR34534,2024-03-17
TUR34535,2024-03-17
TUR34536,2024-03-17
TUR34537,2024-03-17
TUR34538,2024-03-17
TUR34539,2024-03-17
TUR34540,2024-03-17
TUR34541,2024-03-17
TUR34548,2024-03-17
TUR34549,2024-03-17
TUR34550,2024-03-17
TUR34556,2024-03-17
TUR34561,2024-03-17
TUR34565,2024-03-17
TUR34566,2024-03-17
TUR34574,2024-03-17
TUR34589,2024-03-17
TUR34590,2024-03-17
VEN22477,2024-03-17
YEM86289,2024-03-17
YEM86307,2024-03-17
YEM86310,2024-03-17
YEM86311,2024-03-17
YEM86312,2024-03-17
YEM86315,2024-03-17
YEM86434,2024-03-17
YEM86439,2024-03-17
YEM86457,2024-03-17
YEM86460,2024-03-17
YEM86464,2024-03-17
RUS14897,2024-03-17
MMR59951,2024-03-17
MMR59952,2024-03-17
MMR59953,2024-03-17
MMR59956,2024-03-17
MMR60047,2024-03-17
IDN16252,2024-03-17
ESP16542,2024-03-17
AFG67668,2024-03-17
AFG67669,2024-03-17
AFG67683,2024-03-17
AUS2642,2024-03-17
AUS2644,2024-03-17
AUS2646,2024-03-17
AUT1801,2024-03-17
AUT1802,2024-03-17
AZE18815,2024-03-17
BEL3241,2024-03-17
BGD26956,2024-03-17
BGD26961,2024-03-17
BGD26962,2024-03-17
BGD26963,2024-03-17
BGD26990,2024-03-17
BGD26995,2024-03-17
BGR3525,2024-03-17
BGR3528,2024-03-17
CAN5924,2024-03-17
CAN5938,2024-03-17
CAN5939,2024-03-17
CAN5948,2024-03-17
CHE846,2024-03-17
CHE848,2024-03-17
CYP1865,2024-03-17
CZE1241,2024-03-17
CZE1242,2024-03-17
CZE1269,2024-03-17
DEU20730,2024-03-17
DEU20739,2024-03-17
DEU20742,2024-03-17
DEU20746,2024-03-17
DEU20748,2024-03-17
DEU20749,2024-03-17
DEU20772,2024-03-17
DEU20773,2024-03-17
DEU20790,2024-03-17
DEU20800,2024-03-17
DEU20802,2024-03-17
DEU20806,2024-03-17
DEU20811,2024-03-17
DEU20814,2024-03-17
DEU20822,2024-03-17
DEU20827,2024-03-17
DEU20835,2024-03-17
DEU20840,2024-03-17
DEU20843,2024-03-17
DEU20851,2024-03-17
ESP16526,2024-03-17
ESP16534,2024-03-17
ESP16537,2024-03-17
ESP16551,2024-03-17
ESP16555,2024-03-17
ESP16557,2024-03-17
ESP16563,2024-03-17
ESP16564,2024-03-17
ESP16586,2024-03-17
ESP16588,2024-03-17
EST370,2024-03-17
EST371,2024-03-17
FIN1263,2024-03-17
FRA31864,2024-03-17
FRA31883,2024-03-17
FRA31968,2024-03-17
FRA31970,2024-03-17
GBR7287,2024-03-17
GBR7290,2024-03-17
GBR7292,2024-03-17
GBR7297,2024-03-17
GEO4356,2024-03-17
GEO4357,2024-03-17
GRC5288,2024-03-17
GRC5295,2024-03-17
IDN16212,2024-03-17
IDN16280,2024-03-17
IND153657,2024-03-17
IND153673,2024-03-17
IND153693,2024-03-17
IND153726,2024-03-17
IND153752,2024-03-17
IND153787,2024-03-17
IND153792,2024-03-17
IND153849,2024-03-17
IND153869,2024-03-17
IND153900,2024-03-17
IND153925,2024-03-17
IND153930,2024-03-17
IND153939,2024-03-17
IND153942,2024-03-17
IND153945,2024-03-17
IND153947,2024-03-17
IND153949,2024-03-17
IND153953,2024-03-17
IND153963,2024-03-17
IND153965,2024-03-17
IND154020,2024-03-17
IND154027,2024-03-17
IND154060,2024-03-17
IND154061,2024-03-17
IND154062,2024-03-17
IND154063,2024-03-17
IND154067,2024-03-17
IND154071,2024-03-17
IND154086,2024-03-17
IND154087,2024-03-17
IND154091,2024-03-17
IND154095,2024-03-17
IND154111,2024-03-17
IND154112,2024-03-17
IND154113,2024-03-17
IND154114,2024-03-17
IND154115,2024-03-17
IND154116,2024-03-17
IND154117,2024-03-17
IND154131,2024-03-17
IND154138,2024-03-17
IND154139,2024-03-17
IND154140,2024-03-17
IND154141,2024-03-17
IND154142,2024-03-17
IND154143,2024-03-17
IND154144,2024-03-17
IND154145,2024-03-17
IND154146,2024-03-17
IND154147,2024-03-17
IND154148,2024-03-17
IND154150,2024-03-17
IND154151,2024-03-17
IND154152,2024-03-17
IND154153,2024-03-17
IND154154,2024-03-17
IND154188,2024-03-17
IND154197,2024-03-17
IRL1320,2024-03-17
ITA22625,2024-03-17
ITA22629,2024-03-17
ITA22631,2024-03-17
ITA22632,2024-03-17
ITA22648,2024-03-17
ITA22655,2024-03-17
JPN10829,2024-03-17
JPN10838,2024-03-17
JPN10845,2024-03-17
JPN10848,2024-03-17
KAZ4722,2024-03-17
KOR34471,2024-03-17
KOR34472,2024-03-17
KOR34473,2024-03-17
LTU406,2024-03-17
LUX154,2024-03-17
MDA1757,2024-03-17
MDA1758,2024-03-17
MDA1762,2024-03-17
MMR59838,2024-03-17
MMR59841,2024-03-17
MMR59842,2024-03-17
MMR59847,2024-03-17
MMR59849,2024-03-17
MMR59858,2024-03-17
MMR59860,2024-03-17
MMR59874,2024-03-17
MMR59880,2024-03-17
MMR59945,2024-03-17
MMR59954,2024-03-17
MMR59955,2024-03-17
MMR59960,2024-03-17
MMR59970,2024-03-17
MMR59977,2024-03-17
MMR59987,2024-03-17
MMR59988,2024-03-17
MMR59997,2024-03-17
MMR59998,2024-03-17
MMR60011,2024-03-17
MMR60022,2024-03-17
MMR60025,2024-03-17
MMR60036,2024-03-17
MMR60038,2024-03-17
MMR60041,2024-03-17
MMR60060,2024-03-17
MMR60062,2024-03-17
MMR60064,2024-03-17
NEP24062,2024-03-17
NEP24069,2024-03-17
NEP24072,2024-03-17
NEP24073,2024-03-17
NEP24074,2024-03-17
NEP24084,2024-03-17
NEP24091,2024-03-17
NEP24092,2024-03-17
NEP24096,2024-03-17
NEP24098,2024-03-17
NEP24099,2024-03-17
NLD2987,2024-03-17
NLD2988,2024-03-17
""
